epoch	loss	lr	cor
1	tensor(4.9802, device='cuda:0')	0.0004	0.05712910888022948
2	tensor(3.7030, device='cuda:0')	0.0004	0.10248960557993636
3	tensor(3.2899, device='cuda:0')	0.0004	0.16992858167043076
4	tensor(2.7489, device='cuda:0')	0.0004	0.30250371488273475
5	tensor(2.1511, device='cuda:0')	0.0004	0.479320822798677
6	tensor(1.5831, device='cuda:0')	0.0004	0.6213894278539847
7	tensor(1.1215, device='cuda:0')	0.0004	0.7421490804961741
8	tensor(0.9114, device='cuda:0')	0.0004	0.7964678477579133
9	tensor(0.7565, device='cuda:0')	0.0004	0.8313816136115951
10	tensor(0.6625, device='cuda:0')	0.0004	0.8530069019044481
11	tensor(0.5601, device='cuda:0')	0.0004	0.8738262854489184
12	tensor(0.4781, device='cuda:0')	0.0004	0.8936074447825638
13	tensor(0.4252, device='cuda:0')	0.0004	0.9052076649774631
14	tensor(0.3904, device='cuda:0')	0.0004	0.9135043259394814
15	tensor(0.3583, device='cuda:0')	0.0004	0.9199777733569009
16	tensor(0.3265, device='cuda:0')	0.0004	0.9269370228951558
17	tensor(0.3224, device='cuda:0')	0.0004	0.9283536049856691
18	tensor(0.2935, device='cuda:0')	0.0004	0.9345810768551763
19	tensor(0.2932, device='cuda:0')	0.0004	0.9351172837320336
20	tensor(0.2666, device='cuda:0')	0.0004	0.9401708952679647
21	tensor(0.2583, device='cuda:0')	0.0004	0.9425317952803869
22	tensor(0.2426, device='cuda:0')	0.0004	0.9454374480332819
23	tensor(0.2264, device='cuda:0')	0.0004	0.9492547348720446
24	tensor(0.2184, device='cuda:0')	0.0004	0.9512758104217307
25	tensor(0.2346, device='cuda:0')	0.0004	0.9475326850517338
26	tensor(0.2351, device='cuda:0')	0.0004	0.947005050002373
27	tensor(0.2089, device='cuda:0')	0.0004	0.9532044725563885
28	tensor(0.1849, device='cuda:0')	0.0004	0.9583141829725266
29	tensor(0.1879, device='cuda:0')	0.0004	0.9578555389250247
30	tensor(0.1937, device='cuda:0')	0.0004	0.9566827193238164
31	tensor(0.1786, device='cuda:0')	0.0004	0.9596253823350209
32	tensor(0.1741, device='cuda:0')	0.0004	0.960632601033981
33	tensor(0.1885, device='cuda:0')	0.0004	0.9580336866551543
34	tensor(0.1731, device='cuda:0')	0.0004	0.960699306412051
35	tensor(0.1611, device='cuda:0')	0.0004	0.9635441448711042
36	tensor(0.1481, device='cuda:0')	0.0004	0.9664548926535276
37	tensor(0.1424, device='cuda:0')	0.0004	0.9677546960020126
38	tensor(0.1400, device='cuda:0')	0.0004	0.9683488173768225
39	tensor(0.1508, device='cuda:0')	0.0004	0.9661407701277482
40	tensor(0.1568, device='cuda:0')	0.0004	0.9646634571619681
41	tensor(0.1449, device='cuda:0')	0.0004	0.9671168462397205
42	tensor(0.1451, device='cuda:0')	0.0004	0.9672674473252373
43	tensor(0.1391, device='cuda:0')	0.0004	0.9684280564593946
44	tensor(0.1331, device='cuda:0')	0.0004	0.969874410294423
45	tensor(0.1230, device='cuda:0')	0.0004	0.97211738779892
46	tensor(0.1218, device='cuda:0')	0.0004	0.9723210713088114
47	tensor(0.1227, device='cuda:0')	0.0004	0.9721564602030391
48	tensor(0.1189, device='cuda:0')	0.0004	0.9730319190955062
49	tensor(0.1184, device='cuda:0')	0.0004	0.973205241548057
50	tensor(0.1225, device='cuda:0')	0.0004	0.9721597443786792
51	tensor(0.1260, device='cuda:0')	0.0004	0.9715443504288629
52	tensor(0.1167, device='cuda:0')	0.0004	0.9734606035511669
53	tensor(0.1114, device='cuda:0')	0.0004	0.9745535258255899
54	tensor(0.1099, device='cuda:0')	0.0004	0.9750629484820866
55	tensor(0.1057, device='cuda:0')	0.0004	0.9758188288002033
56	tensor(0.1056, device='cuda:0')	0.0004	0.9760008421221812
