epoch	loss	lr	cor
97	tensor(2.2873, device='cuda:0')	0.001	0.2963690273075172
98	tensor(2.2995, device='cuda:0')	0.001	0.28940827110718687
99	tensor(2.3008, device='cuda:0')	0.001	0.29166599738008986
100	tensor(2.2658, device='cuda:0')	0.001	0.3004913873107391
101	tensor(2.2687, device='cuda:0')	0.001	0.2997753911511177
102	tensor(2.2742, device='cuda:0')	0.001	0.29587566991578546
103	tensor(2.2510, device='cuda:0')	0.001	0.3023743698601912
104	tensor(2.2379, device='cuda:0')	0.001	0.310108382232765
105	tensor(2.2952, device='cuda:0')	0.001	0.2832661374464708
106	tensor(2.2480, device='cuda:0')	0.001	0.304862915724119
107	tensor(2.2382, device='cuda:0')	0.001	0.3074473265603596
108	tensor(2.2431, device='cuda:0')	0.001	0.3014254558450464
109	tensor(2.2430, device='cuda:0')	0.001	0.30585863094931803
110	tensor(2.2397, device='cuda:0')	0.001	0.3094532336493731
111	tensor(2.2534, device='cuda:0')	0.001	0.30334418969260957
112	tensor(2.2326, device='cuda:0')	0.001	0.3074047286727097
113	tensor(2.2409, device='cuda:0')	0.001	0.30659444816665293
114	tensor(2.2102, device='cuda:0')	0.001	0.3178330131326024
115	tensor(2.2297, device='cuda:0')	0.001	0.30852159260782425
116	tensor(2.2095, device='cuda:0')	0.001	0.31591604013465097
117	tensor(2.2001, device='cuda:0')	0.001	0.3169360498519511
118	tensor(2.2288, device='cuda:0')	0.001	0.3078563266268216
119	tensor(2.1978, device='cuda:0')	0.001	0.3187252084606744
120	tensor(2.1962, device='cuda:0')	0.001	0.3153117801557941
121	tensor(2.2038, device='cuda:0')	0.001	0.31821949727223525
122	tensor(2.1829, device='cuda:0')	0.001	0.3226620867746949
123	tensor(2.1893, device='cuda:0')	0.001	0.3181861646103532
124	tensor(2.1795, device='cuda:0')	0.001	0.32300814676076006
125	tensor(2.1971, device='cuda:0')	0.001	0.316798826518932
126	tensor(2.1731, device='cuda:0')	0.001	0.32331438008299707
127	tensor(2.1604, device='cuda:0')	0.001	0.3328279244646391
128	tensor(2.2009, device='cuda:0')	0.001	0.31348415089911424
129	tensor(2.1853, device='cuda:0')	0.001	0.31951081757137606
130	tensor(2.1846, device='cuda:0')	0.001	0.3170751391649961
131	tensor(2.1793, device='cuda:0')	0.001	0.32284998640279017
132	tensor(2.1829, device='cuda:0')	0.001	0.32002306328983776
133	tensor(2.1761, device='cuda:0')	0.001	0.3231070824159723
134	tensor(2.1366, device='cuda:0')	0.001	0.33516709568630154
135	tensor(2.1487, device='cuda:0')	0.001	0.3310758963740655
136	tensor(2.1332, device='cuda:0')	0.001	0.33533169943401686
137	tensor(2.1437, device='cuda:0')	0.001	0.32840361060086154
138	tensor(2.1426, device='cuda:0')	0.001	0.3324611155590327
139	tensor(2.1227, device='cuda:0')	0.001	0.3411532091480364
140	tensor(2.1515, device='cuda:0')	0.001	0.3281879399862911
141	tensor(2.1211, device='cuda:0')	0.001	0.3408043359313682
142	tensor(2.1444, device='cuda:0')	0.001	0.3281616943585777
143	tensor(2.1444, device='cuda:0')	0.001	0.3322655929475984
144	tensor(2.0982, device='cuda:0')	0.001	0.3494250529339474
145	tensor(2.1170, device='cuda:0')	0.001	0.33886476926164566
146	tensor(2.1412, device='cuda:0')	0.001	0.33155308147082324
147	tensor(2.1207, device='cuda:0')	0.001	0.33878235953652885
148	tensor(2.0977, device='cuda:0')	0.001	0.34670298940076477
149	tensor(2.0903, device='cuda:0')	0.001	0.3494222920979247
150	tensor(2.1054, device='cuda:0')	0.001	0.3455299984706354
151	tensor(2.1631, device='cuda:0')	0.001	0.3227982509003853
152	tensor(2.0830, device='cuda:0')	0.001	0.3535867499763815
153	tensor(2.0737, device='cuda:0')	0.001	0.35335094848492066
154	tensor(2.0987, device='cuda:0')	0.001	0.34906144397952865
155	tensor(2.0895, device='cuda:0')	0.001	0.34690021058711623
156	tensor(2.0846, device='cuda:0')	0.001	0.35238691662664456
157	tensor(2.0790, device='cuda:0')	0.001	0.3510038529014499
158	tensor(2.0732, device='cuda:0')	0.001	0.35675952415237877
159	tensor(2.0735, device='cuda:0')	0.001	0.35314895244970573
160	tensor(2.1114, device='cuda:0')	0.001	0.34150405143335344
161	tensor(2.0632, device='cuda:0')	0.001	0.3586498173006876
162	tensor(2.0601, device='cuda:0')	0.001	0.35640374094125293
163	tensor(2.0640, device='cuda:0')	0.001	0.35572832119974396
164	tensor(2.0659, device='cuda:0')	0.001	0.35619806698535844
165	tensor(2.0476, device='cuda:0')	0.001	0.36320617751312256
166	tensor(2.0668, device='cuda:0')	0.001	0.3559791406829986
167	tensor(2.0488, device='cuda:0')	0.001	0.36025492298807643
168	tensor(2.0730, device='cuda:0')	0.001	0.353133517135519
169	tensor(2.0612, device='cuda:0')	0.001	0.3590192348782687
170	tensor(2.0496, device='cuda:0')	0.001	0.36078427402840174
171	tensor(2.0704, device='cuda:0')	0.001	0.35441177106144145
172	tensor(2.0462, device='cuda:0')	0.001	0.3608115765112859
173	tensor(2.0759, device='cuda:0')	0.001	0.35256489305433675
174	tensor(2.0516, device='cuda:0')	0.001	0.3612033422518965
175	tensor(2.0485, device='cuda:0')	0.001	0.36200366651712396
176	tensor(2.0213, device='cuda:0')	0.001	0.3691362874882017
177	tensor(2.0284, device='cuda:0')	0.001	0.36657050609338776
178	tensor(2.0378, device='cuda:0')	0.001	0.366839521255922
179	tensor(2.0295, device='cuda:0')	0.001	0.36716350723600316
180	tensor(2.0343, device='cuda:0')	0.001	0.3663309834554299
181	tensor(2.0459, device='cuda:0')	0.001	0.3611491999625771
182	tensor(2.0301, device='cuda:0')	0.001	0.3664972658868185
183	tensor(2.0484, device='cuda:0')	0.001	0.3591371192446508
184	tensor(2.0215, device='cuda:0')	0.001	0.36904591599841097
185	tensor(2.0222, device='cuda:0')	0.001	0.36882498609619224
186	tensor(1.9880, device='cuda:0')	0.001	0.3821468561865675
187	tensor(2.0201, device='cuda:0')	0.001	0.3690847346604983
188	tensor(2.0201, device='cuda:0')	0.001	0.3720514445538455
189	tensor(2.0307, device='cuda:0')	0.001	0.36565608948590866
190	tensor(2.0209, device='cuda:0')	0.001	0.36877887768786594
191	tensor(2.0606, device='cuda:0')	0.001	0.3543723262207562
192	tensor(2.0083, device='cuda:0')	0.001	0.37479301514086155
193	tensor(2.0122, device='cuda:0')	0.001	0.3734062804307163
194	tensor(1.9776, device='cuda:0')	0.001	0.3852815160698906
195	tensor(1.9964, device='cuda:0')	0.001	0.3775781706243109
196	tensor(1.9709, device='cuda:0')	0.001	0.3879921223437406
197	tensor(2.0099, device='cuda:0')	0.001	0.3731802566130961
198	tensor(1.9683, device='cuda:0')	0.001	0.38913278765607856
199	tensor(1.9826, device='cuda:0')	0.001	0.3847948520081755
200	tensor(1.9901, device='cuda:0')	0.001	0.37807932425064006
