epoch	loss	lr	cor
83	tensor(0.0725, device='cuda:0')	0.0004	0.9836441611801857
84	tensor(0.0702, device='cuda:0')	0.0004	0.9841081955478124
85	tensor(0.0687, device='cuda:0')	0.0004	0.9844207151669324
86	tensor(0.0686, device='cuda:0')	0.0004	0.9844740706501924
87	tensor(0.0699, device='cuda:0')	0.0004	0.9841644303758917
88	tensor(0.0713, device='cuda:0')	0.0004	0.9838250527116611
89	tensor(0.0680, device='cuda:0')	0.0004	0.9845061348718609
90	tensor(0.0676, device='cuda:0')	0.0004	0.9846495172438138
91	tensor(0.0677, device='cuda:0')	0.0004	0.9846361406915999
92	tensor(0.0669, device='cuda:0')	0.0004	0.9847512773794845
93	tensor(0.0663, device='cuda:0')	0.0004	0.9848866367515386
94	tensor(0.0670, device='cuda:0')	0.0004	0.9847284131065732
95	tensor(0.0673, device='cuda:0')	0.0004	0.984643507077035
96	tensor(0.0675, device='cuda:0')	0.0004	0.9846452583940484
97	tensor(0.0664, device='cuda:0')	0.0004	0.9848686610186612
98	tensor(0.0652, device='cuda:0')	0.0004	0.9851352582917464
99	tensor(0.0651, device='cuda:0')	0.0004	0.9851394023789988
100	tensor(0.0659, device='cuda:0')	0.0004	0.9849923798084457
101	tensor(0.0657, device='cuda:0')	0.0004	0.9850045180890431
102	tensor(0.0657, device='cuda:0')	0.0004	0.9850268091477137
103	tensor(0.0640, device='cuda:0')	0.0004	0.9853872108571118
104	tensor(0.0635, device='cuda:0')	0.0004	0.9854794505839782
105	tensor(0.0641, device='cuda:0')	0.0004	0.9853755512701453
106	tensor(0.0636, device='cuda:0')	0.0004	0.9854468170699631
107	tensor(0.0644, device='cuda:0')	0.0004	0.9852649584971906
108	tensor(0.0633, device='cuda:0')	0.0004	0.9855085429382587
109	tensor(0.0626, device='cuda:0')	0.0004	0.9856746433438689
110	tensor(0.0626, device='cuda:0')	0.0004	0.9856880139385402
111	tensor(0.0617, device='cuda:0')	0.0004	0.985852561144451
112	tensor(0.0612, device='cuda:0')	0.0004	0.9859521476311971
113	tensor(0.0612, device='cuda:0')	0.0004	0.9859976695164042
114	tensor(0.0625, device='cuda:0')	0.0004	0.9857089105915076
115	tensor(0.0636, device='cuda:0')	0.0004	0.9854665748981307
116	tensor(0.0636, device='cuda:0')	0.0004	0.9854073046379515
117	tensor(0.0634, device='cuda:0')	0.0004	0.9854818933760381
118	tensor(0.0619, device='cuda:0')	0.0004	0.9858049666933761
119	tensor(0.0601, device='cuda:0')	0.0004	0.9861904873104648
120	tensor(0.0594, device='cuda:0')	0.0004	0.9863338731001409
121	tensor(0.0587, device='cuda:0')	0.0004	0.9865016176847874
122	tensor(0.0582, device='cuda:0')	0.0004	0.9866421550599261
123	tensor(0.0574, device='cuda:0')	0.0004	0.9868064224257509
124	tensor(0.0581, device='cuda:0')	0.0004	0.9866443858110008
125	tensor(0.0581, device='cuda:0')	0.0004	0.9866233825102644
126	tensor(0.0592, device='cuda:0')	0.0004	0.9863798277296891
127	tensor(0.0587, device='cuda:0')	0.0004	0.9864907934919386
128	tensor(0.0580, device='cuda:0')	0.0004	0.9866519738426982
129	tensor(0.0585, device='cuda:0')	0.0004	0.9865486677394052
130	tensor(0.0585, device='cuda:0')	0.0004	0.9865264679513849
131	tensor(0.0587, device='cuda:0')	0.0004	0.9864835268346792
132	tensor(0.0588, device='cuda:0')	0.0004	0.9864534036921213
133	tensor(0.0575, device='cuda:0')	0.0004	0.9867757679965723
134	tensor(0.0569, device='cuda:0')	0.0004	0.9868769255076559
135	tensor(0.0566, device='cuda:0')	0.0004	0.9869496279479123
136	tensor(0.0560, device='cuda:0')	0.0004	0.9870654843426742
137	tensor(0.0561, device='cuda:0')	0.0004	0.9870494007154733
138	tensor(0.0567, device='cuda:0')	0.0004	0.9869250082131267
139	tensor(0.0568, device='cuda:0')	0.0004	0.9868790931489935
