epoch	loss	lr	cor
97	tensor(2.0557, device='cuda:0')	0.001	0.37701021344205615
98	tensor(2.0852, device='cuda:0')	0.001	0.3735987509464622
99	tensor(2.0495, device='cuda:0')	0.001	0.37836868605449403
100	tensor(2.0541, device='cuda:0')	0.001	0.38007402263126616
101	tensor(2.0574, device='cuda:0')	0.001	0.3768457788136569
102	tensor(2.0023, device='cuda:0')	0.001	0.3951961242431755
103	tensor(2.0231, device='cuda:0')	0.001	0.38836076286403287
104	tensor(2.0180, device='cuda:0')	0.001	0.3892556862426328
105	tensor(2.0002, device='cuda:0')	0.001	0.3961963714878152
106	tensor(2.0365, device='cuda:0')	0.001	0.38546482705289603
107	tensor(2.0124, device='cuda:0')	0.001	0.39188463128417955
108	tensor(2.0052, device='cuda:0')	0.001	0.3907427478272043
109	tensor(1.9793, device='cuda:0')	0.001	0.4042458112891409
110	tensor(1.9844, device='cuda:0')	0.001	0.39949735356433536
111	tensor(1.9816, device='cuda:0')	0.001	0.3998018342304231
112	tensor(1.9724, device='cuda:0')	0.001	0.4046466199069422
113	tensor(1.9596, device='cuda:0')	0.001	0.40682626585028203
114	tensor(1.9864, device='cuda:0')	0.001	0.40089463047437696
115	tensor(1.9697, device='cuda:0')	0.001	0.40593076089392727
116	tensor(1.9511, device='cuda:0')	0.001	0.41072358579403917
117	tensor(1.9550, device='cuda:0')	0.001	0.4113369934300297
118	tensor(1.9456, device='cuda:0')	0.001	0.4128178881551945
119	tensor(1.9435, device='cuda:0')	0.001	0.414734812127838
120	tensor(1.9359, device='cuda:0')	0.001	0.4154300607737332
121	tensor(1.9282, device='cuda:0')	0.001	0.41787073353734067
122	tensor(1.9263, device='cuda:0')	0.001	0.4195949081211365
123	tensor(1.9227, device='cuda:0')	0.001	0.4197356939992737
124	tensor(1.9207, device='cuda:0')	0.001	0.4200537084570825
125	tensor(1.9329, device='cuda:0')	0.001	0.4156370042581415
126	tensor(1.9097, device='cuda:0')	0.001	0.42090906370043246
127	tensor(1.9243, device='cuda:0')	0.001	0.41740678120329133
128	tensor(1.8999, device='cuda:0')	0.001	0.4275957162264089
129	tensor(1.8949, device='cuda:0')	0.001	0.42972306660317394
130	tensor(1.9224, device='cuda:0')	0.001	0.42152429586717266
131	tensor(1.9017, device='cuda:0')	0.001	0.4243461308152331
132	tensor(1.8700, device='cuda:0')	0.001	0.4358594452993697
133	tensor(1.8813, device='cuda:0')	0.001	0.4352484221030976
134	tensor(1.8871, device='cuda:0')	0.001	0.43121256532573315
135	tensor(1.8666, device='cuda:0')	0.001	0.43838417030908344
136	tensor(1.8532, device='cuda:0')	0.001	0.44396392388857114
137	tensor(1.8700, device='cuda:0')	0.001	0.43638745593852674
138	tensor(1.8584, device='cuda:0')	0.001	0.4401609692291263
139	tensor(1.8554, device='cuda:0')	0.001	0.44565869736813485
140	tensor(1.8440, device='cuda:0')	0.001	0.44523567113397566
141	tensor(1.8566, device='cuda:0')	0.001	0.44152746099286966
142	tensor(1.8373, device='cuda:0')	0.001	0.44976313401731216
143	tensor(1.8204, device='cuda:0')	0.001	0.45481514386004585
144	tensor(1.8477, device='cuda:0')	0.001	0.44533658990003383
145	tensor(1.8340, device='cuda:0')	0.001	0.4479815387652203
146	tensor(1.8350, device='cuda:0')	0.001	0.4491105193411806
147	tensor(1.8365, device='cuda:0')	0.001	0.44821633840955777
148	tensor(1.8180, device='cuda:0')	0.001	0.4543672910013095
149	tensor(1.8011, device='cuda:0')	0.001	0.4610375832913344
150	tensor(1.8188, device='cuda:0')	0.001	0.4554396608964028
151	tensor(1.8025, device='cuda:0')	0.001	0.4581393399100071
152	tensor(1.8076, device='cuda:0')	0.001	0.4583116791442599
153	tensor(1.7922, device='cuda:0')	0.001	0.46427122496876494
154	tensor(1.7859, device='cuda:0')	0.001	0.46805884956473254
155	tensor(1.7905, device='cuda:0')	0.001	0.46430363029526944
156	tensor(1.7835, device='cuda:0')	0.001	0.4652270215656728
157	tensor(1.8052, device='cuda:0')	0.001	0.45941544629762837
158	tensor(1.7832, device='cuda:0')	0.001	0.4663155136564625
159	tensor(1.7826, device='cuda:0')	0.001	0.46773635888495235
160	tensor(1.7726, device='cuda:0')	0.001	0.4706665069055863
161	tensor(1.7735, device='cuda:0')	0.001	0.47053462070098306
162	tensor(1.7701, device='cuda:0')	0.001	0.4707940561961849
163	tensor(1.7584, device='cuda:0')	0.001	0.4755119734869818
164	tensor(1.7514, device='cuda:0')	0.001	0.4768156221778085
165	tensor(1.7628, device='cuda:0')	0.001	0.47365514060312197
166	tensor(1.7540, device='cuda:0')	0.001	0.4769524068958984
167	tensor(1.7654, device='cuda:0')	0.001	0.47401264352558764
168	tensor(1.7458, device='cuda:0')	0.001	0.4782397254566043
169	tensor(1.7449, device='cuda:0')	0.001	0.48092625724242816
170	tensor(1.7327, device='cuda:0')	0.001	0.48481946875594034
171	tensor(1.7339, device='cuda:0')	0.001	0.48402163487575944
172	tensor(1.7370, device='cuda:0')	0.001	0.4837351383091832
173	tensor(1.7257, device='cuda:0')	0.001	0.4868437511148607
174	tensor(1.7565, device='cuda:0')	0.001	0.47608419367917504
175	tensor(1.7289, device='cuda:0')	0.001	0.48593388683472083
176	tensor(1.7194, device='cuda:0')	0.001	0.4903898531078567
177	tensor(1.7145, device='cuda:0')	0.001	0.48953677707615045
178	tensor(1.7192, device='cuda:0')	0.001	0.4887932641708189
179	tensor(1.7253, device='cuda:0')	0.001	0.4865014458994666
180	tensor(1.6844, device='cuda:0')	0.001	0.5032982470362076
181	tensor(1.7002, device='cuda:0')	0.001	0.4968707707954137
182	tensor(1.6968, device='cuda:0')	0.001	0.4976592640030117
183	tensor(1.6998, device='cuda:0')	0.001	0.4978257093215439
184	tensor(1.6999, device='cuda:0')	0.001	0.4970290568792928
