epoch	loss	lr	cor
83	tensor(0.0883, device='cuda:0')	0.0004	0.9797238558503335
84	tensor(0.0904, device='cuda:0')	0.0004	0.9793204871620875
85	tensor(0.0875, device='cuda:0')	0.0004	0.9799473471662603
86	tensor(0.0842, device='cuda:0')	0.0004	0.9807470612300621
87	tensor(0.0831, device='cuda:0')	0.0004	0.9810317381023939
88	tensor(0.0799, device='cuda:0')	0.0004	0.9816099412086956
89	tensor(0.0756, device='cuda:0')	0.0004	0.9827022214858553
90	tensor(0.0769, device='cuda:0')	0.0004	0.9823179676719261
91	tensor(0.0786, device='cuda:0')	0.0004	0.981984199916003
92	tensor(0.0820, device='cuda:0')	0.0004	0.9811896209556255
93	tensor(0.0775, device='cuda:0')	0.0004	0.9822100997556883
94	tensor(0.0749, device='cuda:0')	0.0004	0.9827881585789843
95	tensor(0.0752, device='cuda:0')	0.0004	0.9827674082938442
96	tensor(0.0750, device='cuda:0')	0.0004	0.9827354866616179
97	tensor(0.0743, device='cuda:0')	0.0004	0.9829465455431378
98	tensor(0.0738, device='cuda:0')	0.0004	0.9830627285298386
99	tensor(0.0746, device='cuda:0')	0.0004	0.9828723971162135
100	tensor(0.0770, device='cuda:0')	0.0004	0.9823119375520376
101	tensor(0.0737, device='cuda:0')	0.0004	0.9831023411139622
102	tensor(0.0749, device='cuda:0')	0.0004	0.982809146860136
103	tensor(0.0729, device='cuda:0')	0.0004	0.9832317630055147
104	tensor(0.0703, device='cuda:0')	0.0004	0.9838473453208297
105	tensor(0.0725, device='cuda:0')	0.0004	0.983349145513417
106	tensor(0.0703, device='cuda:0')	0.0004	0.983832604038505
107	tensor(0.0720, device='cuda:0')	0.0004	0.9834555599351634
108	tensor(0.0723, device='cuda:0')	0.0004	0.983386036886889
109	tensor(0.0737, device='cuda:0')	0.0004	0.9830223820013708
110	tensor(0.0750, device='cuda:0')	0.0004	0.9827401729748825
111	tensor(0.0687, device='cuda:0')	0.0004	0.984202108113995
112	tensor(0.0675, device='cuda:0')	0.0004	0.9844891264101215
113	tensor(0.0665, device='cuda:0')	0.0004	0.9847051110356075
114	tensor(0.0660, device='cuda:0')	0.0004	0.9847967174374909
115	tensor(0.0660, device='cuda:0')	0.0004	0.984848608328156
116	tensor(0.0668, device='cuda:0')	0.0004	0.9845869973260732
117	tensor(0.0693, device='cuda:0')	0.0004	0.9841058186380262
118	tensor(0.0697, device='cuda:0')	0.0004	0.983936298747227
119	tensor(0.0700, device='cuda:0')	0.0004	0.983912623346037
120	tensor(0.0693, device='cuda:0')	0.0004	0.9840408250534819
121	tensor(0.0693, device='cuda:0')	0.0004	0.9840628487596305
122	tensor(0.0678, device='cuda:0')	0.0004	0.9843789660591367
123	tensor(0.0652, device='cuda:0')	0.0004	0.9850370027637684
124	tensor(0.0684, device='cuda:0')	0.0004	0.984223512344366
125	tensor(0.0690, device='cuda:0')	0.0004	0.9841417149935237
126	tensor(0.0682, device='cuda:0')	0.0004	0.9843036293693691
127	tensor(0.0672, device='cuda:0')	0.0004	0.9844844093782894
128	tensor(0.0662, device='cuda:0')	0.0004	0.9847691150074555
129	tensor(0.0632, device='cuda:0')	0.0004	0.985407121351754
130	tensor(0.0649, device='cuda:0')	0.0004	0.9851205464895391
131	tensor(0.0607, device='cuda:0')	0.0004	0.9859784705477562
132	tensor(0.0616, device='cuda:0')	0.0004	0.9857784823824488
133	tensor(0.0643, device='cuda:0')	0.0004	0.98518603929735
134	tensor(0.0628, device='cuda:0')	0.0004	0.9855136518534799
135	tensor(0.0642, device='cuda:0')	0.0004	0.985236853937492
