epoch	loss	lr	cor
85	tensor(2.2973, device='cuda:0')	0.001	0.2809138464803778
86	tensor(2.2902, device='cuda:0')	0.001	0.28769198239142957
87	tensor(2.2941, device='cuda:0')	0.001	0.2796319452926887
88	tensor(2.2670, device='cuda:0')	0.001	0.2932783925335961
89	tensor(2.2994, device='cuda:0')	0.001	0.2787651783833722
90	tensor(2.2885, device='cuda:0')	0.001	0.2777009257932807
91	tensor(2.2926, device='cuda:0')	0.001	0.27682505545974234
92	tensor(2.3135, device='cuda:0')	0.001	0.2741518867036862
93	tensor(2.2866, device='cuda:0')	0.001	0.2816065712585979
94	tensor(2.2843, device='cuda:0')	0.001	0.2831185247732941
95	tensor(2.2717, device='cuda:0')	0.001	0.28712694389659166
96	tensor(2.2473, device='cuda:0')	0.001	0.2974193086086427
97	tensor(2.2667, device='cuda:0')	0.001	0.2895970426487553
98	tensor(2.2741, device='cuda:0')	0.001	0.2812464382744664
99	tensor(2.2424, device='cuda:0')	0.001	0.2953982669802932
100	tensor(2.2549, device='cuda:0')	0.001	0.2897112101726987
101	tensor(2.2404, device='cuda:0')	0.001	0.2955567897796994
102	tensor(2.2401, device='cuda:0')	0.001	0.2934890273142316
103	tensor(2.2250, device='cuda:0')	0.001	0.30051566815474473
104	tensor(2.2206, device='cuda:0')	0.001	0.30439468909133516
105	tensor(2.2226, device='cuda:0')	0.001	0.2964861995935199
106	tensor(2.2124, device='cuda:0')	0.001	0.3021737974789313
107	tensor(2.2241, device='cuda:0')	0.001	0.3016801375307518
108	tensor(2.2054, device='cuda:0')	0.001	0.3029443799401469
109	tensor(2.2302, device='cuda:0')	0.001	0.296771721871707
110	tensor(2.2459, device='cuda:0')	0.001	0.2914408017113646
111	tensor(2.2363, device='cuda:0')	0.001	0.2948058017660496
112	tensor(2.2372, device='cuda:0')	0.001	0.29557868276717925
113	tensor(2.2334, device='cuda:0')	0.001	0.29452607833479066
114	tensor(2.1872, device='cuda:0')	0.001	0.30851545811319914
115	tensor(2.2031, device='cuda:0')	0.001	0.3015011463545775
116	tensor(2.2265, device='cuda:0')	0.001	0.29697982833980757
117	tensor(2.1874, device='cuda:0')	0.001	0.30933675679556394
118	tensor(2.2524, device='cuda:0')	0.001	0.2918840504833191
119	tensor(2.2157, device='cuda:0')	0.001	0.2936643692281564
120	tensor(2.2099, device='cuda:0')	0.001	0.3038877189315981
121	tensor(2.2017, device='cuda:0')	0.001	0.3019451258755657
122	tensor(2.1746, device='cuda:0')	0.001	0.314467764393055
123	tensor(2.1768, device='cuda:0')	0.001	0.3087504543744369
124	tensor(2.1648, device='cuda:0')	0.001	0.31240660354766603
125	tensor(2.1580, device='cuda:0')	0.001	0.31783933827362304
126	tensor(2.1765, device='cuda:0')	0.001	0.31330116464484653
127	tensor(2.1754, device='cuda:0')	0.001	0.3119609652467057
128	tensor(2.1416, device='cuda:0')	0.001	0.3226820110882723
129	tensor(2.1597, device='cuda:0')	0.001	0.3137114861284844
130	tensor(2.1649, device='cuda:0')	0.001	0.31415390136753396
131	tensor(2.1635, device='cuda:0')	0.001	0.3162550293970492
132	tensor(2.1535, device='cuda:0')	0.001	0.3153282932087032
133	tensor(2.1531, device='cuda:0')	0.001	0.31927561337358085
134	tensor(2.1448, device='cuda:0')	0.001	0.3203873487365739
135	tensor(2.1384, device='cuda:0')	0.001	0.32036397220782203
136	tensor(2.2163, device='cuda:0')	0.001	0.30538461930624006
137	tensor(2.1921, device='cuda:0')	0.001	0.30697857864175876
138	tensor(2.1347, device='cuda:0')	0.001	0.3237122453429856
139	tensor(2.1810, device='cuda:0')	0.001	0.3087968284384069
140	tensor(2.1358, device='cuda:0')	0.001	0.3257785396095352
141	tensor(2.1136, device='cuda:0')	0.001	0.33291971144036464
142	tensor(2.1313, device='cuda:0')	0.001	0.3269059718777798
143	tensor(2.1068, device='cuda:0')	0.001	0.3362591920873494
144	tensor(2.1040, device='cuda:0')	0.001	0.33895293088904177
145	tensor(2.1136, device='cuda:0')	0.001	0.32635493658612974
146	tensor(2.1391, device='cuda:0')	0.001	0.32421429616280356
147	tensor(2.1152, device='cuda:0')	0.001	0.33377850697986267
148	tensor(2.1107, device='cuda:0')	0.001	0.33187458584900903
149	tensor(2.1128, device='cuda:0')	0.001	0.3350185759566798
150	tensor(2.0976, device='cuda:0')	0.001	0.3365209308957119
151	tensor(2.0974, device='cuda:0')	0.001	0.3392000048292135
152	tensor(2.0860, device='cuda:0')	0.001	0.3393137780296428
153	tensor(2.0922, device='cuda:0')	0.001	0.3354150278837893
154	tensor(2.0836, device='cuda:0')	0.001	0.3432793524624496
155	tensor(2.0909, device='cuda:0')	0.001	0.3382961885219446
156	tensor(2.1172, device='cuda:0')	0.001	0.3333656200371069
157	tensor(2.0863, device='cuda:0')	0.001	0.33867873214366867
158	tensor(2.0926, device='cuda:0')	0.001	0.3407171286352983
159	tensor(2.0465, device='cuda:0')	0.001	0.3567403526327982
160	tensor(2.0854, device='cuda:0')	0.001	0.3414288935617401
161	tensor(2.0489, device='cuda:0')	0.001	0.35257902630794197
162	tensor(2.0730, device='cuda:0')	0.001	0.3482786157193783
163	tensor(2.0939, device='cuda:0')	0.001	0.33858635875936255
164	tensor(2.0672, device='cuda:0')	0.001	0.34743670249980413
165	tensor(2.0639, device='cuda:0')	0.001	0.3485953823527659
166	tensor(2.0691, device='cuda:0')	0.001	0.3446490583423186
167	tensor(2.0897, device='cuda:0')	0.001	0.34253116377850845
168	tensor(2.0564, device='cuda:0')	0.001	0.35004942071898004
169	tensor(2.0555, device='cuda:0')	0.001	0.34791368468234185
170	tensor(2.0524, device='cuda:0')	0.001	0.3485128486633938
171	tensor(2.0222, device='cuda:0')	0.001	0.3620934836844968
172	tensor(2.0205, device='cuda:0')	0.001	0.3608319705822339
173	tensor(2.0138, device='cuda:0')	0.001	0.3683773677013344
